match_id,league_id,league_name,season_id,home_team,away_team,status,collection_date
4219159,53,Ligue 1,2324,Nice,Lille,,2025-12-24T10:13:07.163399
4219154,53,Ligue 1,2324,Marseille,Reims,,2025-12-24T10:13:07.163399
4219151,53,Ligue 1,2324,Paris Saint-Germain,Lorient,,2025-12-24T10:13:07.163399
4219158,53,Ligue 1,2324,Brest,Lens,,2025-12-24T10:13:07.163399
4219155,53,Ligue 1,2324,Clermont Foot,Monaco,,2025-12-24T10:13:07.163399
4219157,53,Ligue 1,2324,Montpellier,Le Havre,,2025-12-24T10:13:07.163399
4219156,53,Ligue 1,2324,Nantes,Toulouse,,2025-12-24T10:13:07.163399
4219153,53,Ligue 1,2324,Rennes,Metz,,2025-12-24T10:13:07.163399
4219152,53,Ligue 1,2324,Strasbourg,Lyon,,2025-12-24T10:13:07.163399
4219273,53,Ligue 1,2324,Metz,Marseille,,2025-12-24T10:13:07.163399
4219269,53,Ligue 1,2324,Lyon,Montpellier,,2025-12-24T10:13:07.163399
4219265,53,Ligue 1,2324,Toulouse,Paris Saint-Germain,,2025-12-24T10:13:07.163399
4219268,53,Ligue 1,2324,Lille,Nantes,,2025-12-24T10:13:07.163399
4219272,53,Ligue 1,2324,Le Havre,Brest,,2025-12-24T10:13:07.163399
4219266,53,Ligue 1,2324,Lorient,Nice,,2025-12-24T10:13:07.163399
4219270,53,Ligue 1,2324,Reims,Clermont Foot,,2025-12-24T10:13:07.163399
4219267,53,Ligue 1,2324,Monaco,Strasbourg,,2025-12-24T10:13:07.163399
4219271,53,Ligue 1,2324,Lens,Rennes,,2025-12-24T10:13:07.163399
4219281,53,Ligue 1,2324,Nantes,Monaco,,2025-12-24T10:13:07.163399
4219277,53,Ligue 1,2324,Marseille,Brest,,2025-12-24T10:13:07.163399
4219274,53,Ligue 1,2324,Paris Saint-Germain,Lens,,2025-12-24T10:13:07.163399
4219276,53,Ligue 1,2324,Rennes,Le Havre,,2025-12-24T10:13:07.163399
4219280,53,Ligue 1,2324,Clermont Foot,Metz,,2025-12-24T10:13:07.163399
4219282,53,Ligue 1,2324,Montpellier,Reims,,2025-12-24T10:13:07.163399
4219275,53,Ligue 1,2324,Strasbourg,Toulouse,,2025-12-24T10:13:07.163399
4219278,53,Ligue 1,2324,Lorient,Lille,,2025-12-24T10:13:07.163399
4219279,53,Ligue 1,2324,Nice,Lyon,,2025-12-24T10:13:07.163399
4219288,53,Ligue 1,2324,Nantes,Marseille,,2025-12-24T10:13:07.163399
4219291,53,Ligue 1,2324,Brest,Rennes,,2025-12-24T10:13:07.163399
4219284,53,Ligue 1,2324,Monaco,Lens,,2025-12-24T10:13:07.163399
4219283,53,Ligue 1,2324,Toulouse,Clermont Foot,,2025-12-24T10:13:07.163399
4219289,53,Ligue 1,2324,Le Havre,Lorient,,2025-12-24T10:13:07.163399
4219285,53,Ligue 1,2324,Lille,Montpellier,,2025-12-24T10:13:07.163399
4219290,53,Ligue 1,2324,Metz,Reims,,2025-12-24T10:13:07.163399
4219287,53,Ligue 1,2324,Nice,Strasbourg,,2025-12-24T10:13:07.163399
4219286,53,Ligue 1,2324,Lyon,Paris Saint-Germain,,2025-12-24T10:13:07.163399
4219292,53,Ligue 1,2324,Paris Saint-Germain,Nice,,2025-12-24T10:13:07.163399
4219294,53,Ligue 1,2324,Rennes,Lille,,2025-12-24T10:13:07.163399
4219300,53,Ligue 1,2324,Lens,Metz,,2025-12-24T10:13:07.163399
4219296,53,Ligue 1,2324,Lorient,Monaco,,2025-12-24T10:13:07.163399
4219298,53,Ligue 1,2324,Clermont Foot,Nantes,,2025-12-24T10:13:07.163399
4219299,53,Ligue 1,2324,Reims,Brest,,2025-12-24T10:13:07.163399
4219293,53,Ligue 1,2324,Strasbourg,Montpellier,,2025-12-24T10:13:07.163399
